user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken
10171,5498,Stock Market and Trading Strategies,Ethan Hall,42.2,No,Beginner,3.9,15565,466.4,0.842,Yes,49.68,4
28387,2061,Advanced Machine Learning,Jessica Martinez,43.1,Yes,Beginner,4.8,36867,413.11,0.768,Yes,51.23,6
46427,4435,Advanced Machine Learning,Dr. John Smith,43.2,Yes,Beginner,4.6,35355,50.46,0.951,Yes,33.54,5
26394,5486,Advanced Machine Learning,Dr. John Smith,11.3,Yes,Beginner,4.5,49759,388.32,0.65,Yes,1,6
40354,1273,Project Management Fundamentals,William Thomas,43.3,Yes,Advanced,4.4,1732,289.86,0.851,Yes,25.72,8
22157,9341,Advanced Machine Learning,Charlotte King,38.8,Yes,Beginner,4.8,9105,419.43,0.9,Yes,33.01,4
33960,548,Ethical Hacking Masterclass,Michael Brown,48,No,Beginner,5,9889,386.21,0.715,Yes,10.39,6
45684,5668,AI for Business Leaders,Ethan Hall,25.9,Yes,Intermediate,4.6,25590,498.63,0.635,Yes,15.56,2
43955,4443,Advanced Machine Learning,Jessica Martinez,88.8,Yes,Beginner,3.3,7267,123.25,0.802,Yes,53.05,5
39946,5508,DevOps and Continuous Deployment,Ethan Hall,55.9,Yes,Intermediate,4,19322,116.06,0.562,Yes,12.69,1
4996,1758,Python for Beginners,Dr. Mia Walker,17.6,Yes,Beginner,3.3,12657,119.87,0.712,Yes,16.15,5
36178,8375,Cybersecurity for Professionals,Dr. John Smith,62.8,Yes,Beginner,3.5,27413,70.98,0.836,No,27.03,7
18275,4036,Stock Market and Trading Strategies,David Wilson,59.9,Yes,Advanced,4.7,11782,143.15,0.546,Yes,31.71,4
32879,275,Stock Market and Trading Strategies,Isabella Scott,84.8,Yes,Advanced,4.2,34617,301.41,0.927,Yes,14.26,5
42395,3274,DevOps and Continuous Deployment,Ethan Hall,24.2,Yes,Intermediate,4.8,41426,174.86,0.491,Yes,33.19,4
7944,4066,Fundamentals of Digital Marketing,Sarah Lee,7.6,Yes,Beginner,3.6,35688,446.57,0.662,Yes,26.47,3
29039,7475,Blockchain and Decentralized Applications,Dr. Mia Walker,38.4,Yes,Beginner,4.1,44434,29.47,0.662,Yes,41.37,2
10414,2205,Mobile App Development with Swift,Liam Adams,39.2,Yes,Advanced,5,21096,30.2,0.699,Yes,28.9,11
2134,6521,Ethical Hacking Masterclass,Sarah Lee,83.1,Yes,Intermediate,3,3178,354.33,0.683,Yes,34.29,5
14884,628,Personal Finance and Wealth Building,Charlotte King,11.2,Yes,Beginner,3.8,23308,486.04,0.997,Yes,2.77,4
34475,5617,Fitness and Nutrition Coaching,James Clark,46.6,No,Advanced,3.8,35798,84.34,0.683,Yes,28.01,6
14243,3365,Photography and Video Editing,Alexander Young,20.9,No,Beginner,3.7,20856,53.72,0.748,Yes,16.14,8
21427,9090,Networking and System Administration,Benjamin Lewis,39.6,Yes,Advanced,2.5,29037,51.62,0.753,Yes,41.18,3
16237,6021,Game Development with Unity,Michael Brown,92.8,Yes,Intermediate,3,34166,455.49,0.679,Yes,29.84,1
40516,541,Python for Beginners,Ethan Hall,66.3,No,Intermediate,4.3,42495,162.48,0.757,Yes,15.83,5
12719,2845,Graphic Design with Canva,Daniel White,82.8,Yes,Beginner,5,43103,340.43,0.644,Yes,50.79,5
38534,3625,Stock Market and Trading Strategies,David Wilson,48.3,Yes,Intermediate,4.6,46289,318.1,1,Yes,33.85,3
45714,567,Mobile App Development with Swift,Dr. John Smith,63.1,Yes,Advanced,4.6,42332,437.1,0.716,No,15.28,3
13686,9549,Photography and Video Editing,Liam Adams,75.9,Yes,Intermediate,3.2,16671,251.03,0.854,Yes,2.76,3
28936,3622,DevOps and Continuous Deployment,Sarah Lee,6.4,Yes,Beginner,3.1,4987,469.61,0.732,Yes,8.96,4
4265,5948,Game Development with Unity,Prof. Emily Johnson,87,Yes,Beginner,4.9,10059,316.32,0.954,Yes,12.59,5
4413,4651,Networking and System Administration,Dr. John Smith,84.5,No,Advanced,3.5,35764,318.03,0.454,Yes,35.39,5
49365,4747,Data Visualization with Tableau,Emma Harris,67.2,Yes,Advanced,2.2,48631,325.26,0.82,Yes,28.25,1
45024,9171,Cloud Computing Essentials,Dr. Mia Walker,43.7,Yes,Beginner,3.9,4906,392.66,0.897,Yes,35.77,5
13880,7092,Cloud Computing Essentials,Emma Harris,27.3,Yes,Intermediate,2.8,13800,495.89,0.749,No,24.09,5
17018,657,Graphic Design with Canva,Alexander Young,69.6,Yes,Intermediate,4.6,34334,479.15,0.688,Yes,3.71,4
32608,2171,Fitness and Nutrition Coaching,Prof. Emily Johnson,51.6,Yes,Beginner,2.4,45765,382.94,0.766,Yes,33.58,7
6018,1886,Game Development with Unity,Dr. John Smith,79.4,No,Beginner,4.7,17529,54.91,0.717,Yes,21.2,5
40682,4030,Python for Beginners,Benjamin Lewis,25,Yes,Beginner,4.5,38663,310.01,0.722,Yes,1,5
43970,6053,Cloud Computing Essentials,Ethan Hall,52.8,Yes,Intermediate,4.4,18171,307.31,0.986,Yes,12.64,3
9577,5559,Mobile App Development with Swift,Alexander Young,38.3,No,Beginner,4.6,31895,246.35,0.824,Yes,25.15,7
2171,5340,DevOps and Continuous Deployment,Daniel White,75.1,Yes,Advanced,4.7,39187,176.78,0.905,Yes,10.35,2
17430,5995,Game Development with Unity,Charlotte King,75.5,Yes,Beginner,3.8,14699,290.65,1,Yes,29.5,5
19674,153,Mobile App Development with Swift,Olivia Taylor,66.5,Yes,Beginner,4,1703,142.17,0.975,Yes,41.61,5
17261,595,Public Speaking Mastery,Ethan Hall,19.9,Yes,Intermediate,3.4,49148,119.41,0.849,Yes,8.52,4
33162,7874,Cybersecurity for Professionals,Emma Harris,89.9,Yes,Intermediate,4.2,24238,40.53,0.825,Yes,26.62,3
47015,5252,Graphic Design with Canva,Dr. Mia Walker,92.7,Yes,Intermediate,3.6,5081,246.58,0.629,No,19.69,2
23085,7983,Ethical Hacking Masterclass,Isabella Scott,97.7,No,Intermediate,3.2,32288,80.94,0.793,Yes,10.38,2
47365,2110,Blockchain and Decentralized Applications,Isabella Scott,96.1,Yes,Intermediate,3,19476,275.92,0.58,Yes,39.73,6
34537,2621,Data Visualization with Tableau,Liam Adams,40.4,Yes,Advanced,2.6,22347,363.5,0.821,Yes,1,7
33001,4181,Game Development with Unity,Alexander Young,95.3,Yes,Beginner,3.8,18120,205.85,0.77,Yes,1,4
45344,1741,Game Development with Unity,Charlotte King,52.5,Yes,Beginner,4,370,329.79,0.597,Yes,44.1,9
36338,5880,Fitness and Nutrition Coaching,Emma Harris,46.1,Yes,Intermediate,3.7,30447,320.2,0.873,Yes,26.01,2
27000,8512,DevOps and Continuous Deployment,Dr. John Smith,89.7,Yes,Beginner,5,22370,305.89,0.918,Yes,28.48,7
48040,9694,Cloud Computing Essentials,Benjamin Lewis,80.9,Yes,Beginner,3.1,12309,205.17,0.869,No,1,3
38674,3314,Python for Beginners,Prof. Emily Johnson,65.5,Yes,Beginner,4.7,10680,46.93,0.761,Yes,24.22,4
17216,6136,Project Management Fundamentals,Benjamin Lewis,25.5,Yes,Beginner,3.9,46733,480.2,0.724,Yes,16.15,5
41047,5384,Fitness and Nutrition Coaching,Dr. John Smith,26.4,No,Advanced,2.8,29487,446.69,0.723,Yes,7.17,5
39809,4967,Python for Beginners,James Clark,56.4,Yes,Intermediate,4.5,18361,133.55,0.711,Yes,13.56,6
10410,1323,Public Speaking Mastery,Olivia Taylor,9.3,Yes,Beginner,4.5,13483,98.25,0.784,Yes,30.19,5
7762,2065,Data Visualization with Tableau,Alexander Young,26.3,Yes,Beginner,2.8,48602,124.84,0.84,Yes,1,3
16222,1874,Stock Market and Trading Strategies,Michael Brown,91.2,Yes,Beginner,4.7,40466,207.46,0.911,Yes,31.77,1
9427,4948,Fitness and Nutrition Coaching,Charlotte King,56.6,No,Advanced,4.4,34048,66.22,0.866,No,3.84,3
25069,5274,Personal Finance and Wealth Building,Daniel White,68.7,Yes,Advanced,3.9,31943,47.47,0.542,No,3.38,4
30609,7738,AI for Business Leaders,Prof. Emily Johnson,39.5,No,Intermediate,5,49569,328.3,0.684,Yes,12.81,3
38428,652,Cloud Computing Essentials,Michael Brown,59.4,Yes,Beginner,4.5,31302,142.89,0.942,No,11.37,6
24598,1367,DevOps and Continuous Deployment,James Clark,68.6,No,Intermediate,3.7,9002,284.03,0.593,Yes,14.61,0
3878,6570,Python for Beginners,Prof. Emily Johnson,62.8,Yes,Advanced,4,33151,178.91,0.859,Yes,7.09,3
12320,2095,Game Development with Unity,Dr. Mia Walker,49.2,No,Beginner,4.2,14226,473.51,0.915,Yes,16.16,12
33113,7172,Data Visualization with Tableau,William Thomas,90.3,Yes,Beginner,4.4,20641,291.5,0.962,No,14.57,5
22384,2884,Fundamentals of Digital Marketing,Prof. Emily Johnson,47.4,No,Advanced,5,14583,101.9,0.839,Yes,4.84,4
1161,178,Photography and Video Editing,Alexander Young,93.4,Yes,Advanced,4.4,11729,78.9,0.854,Yes,34.83,6
484,5025,Photography and Video Editing,Sarah Lee,42.9,Yes,Beginner,3.8,34266,463.38,0.743,Yes,12.93,3
48640,9389,Graphic Design with Canva,Dr. Robert Davis,92.9,Yes,Beginner,3.4,14158,239.26,0.807,Yes,1,7
1829,2051,Mobile App Development with Swift,Emma Harris,80,Yes,Intermediate,2.7,5387,277.01,0.762,Yes,39.23,4
39489,8910,Stock Market and Trading Strategies,Emma Harris,19.5,Yes,Intermediate,2.9,26946,377.8,0.813,Yes,1,6
26461,2436,Mobile App Development with Swift,William Thomas,30.5,Yes,Intermediate,2.4,25743,137.72,0.887,Yes,1,3
30287,6201,Cybersecurity for Professionals,Emma Harris,18.1,Yes,Beginner,4.3,4405,156.9,0.76,No,3.96,5
16700,4837,Public Speaking Mastery,James Clark,97,No,Beginner,5,7444,53.95,0.774,Yes,32.31,3
45981,1675,Ethical Hacking Masterclass,David Wilson,58,No,Advanced,2.6,18326,484.35,0.575,Yes,35.75,4
10069,3682,Game Development with Unity,David Wilson,17.5,Yes,Beginner,3.9,816,483.41,0.727,Yes,39.48,2
46143,765,Data Visualization with Tableau,Jessica Martinez,73.5,Yes,Beginner,4.5,24527,442.57,0.776,Yes,14.14,3
27212,5243,AI for Business Leaders,David Wilson,83.9,Yes,Intermediate,4,21241,247.93,0.665,Yes,12.47,7
35098,6025,Photography and Video Editing,Liam Adams,80.3,Yes,Advanced,3.1,38160,444.06,0.975,Yes,10.6,2
32557,5518,Advanced Machine Learning,Charlotte King,45.7,Yes,Intermediate,4.5,5391,277.69,0.921,Yes,39.51,9
32607,350,AI for Business Leaders,Dr. Mia Walker,44,Yes,Beginner,5,48602,354.72,0.81,Yes,16.91,8
9806,3793,Ethical Hacking Masterclass,Isabella Scott,66.6,Yes,Intermediate,3,47700,172.5,0.636,Yes,24.02,4
37239,8125,Personal Finance and Wealth Building,Sophia Anderson,33.7,Yes,Intermediate,2.8,12486,149.28,0.701,Yes,28.15,4
13575,9675,Mobile App Development with Swift,Prof. Emily Johnson,89.6,No,Beginner,3.3,3687,481.07,0.933,Yes,19.6,5
47043,9355,Data Visualization with Tableau,Ethan Hall,34.7,No,Advanced,3.3,663,421.46,1,Yes,26.14,5
34869,5561,Cybersecurity for Professionals,Charlotte King,28.6,Yes,Advanced,3.7,40909,334.73,0.639,Yes,10.13,5
809,2132,Public Speaking Mastery,Dr. Mia Walker,41,Yes,Intermediate,5,42435,343.78,0.725,Yes,10.04,3
4612,9473,Project Management Fundamentals,Jessica Martinez,37,No,Beginner,4.9,44056,289.85,0.845,Yes,19.27,2
25090,7803,Advanced Machine Learning,Alexander Young,51,Yes,Advanced,4.4,47956,174.94,0.875,No,17.52,4
18723,444,Fitness and Nutrition Coaching,James Clark,68.3,Yes,Intermediate,4.1,30213,203.35,0.83,Yes,1,2
40955,787,Photography and Video Editing,Dr. Mia Walker,29.2,Yes,Intermediate,4.3,25709,267.07,0.603,Yes,12.16,10
5025,4798,Fitness and Nutrition Coaching,Sophia Anderson,43.6,Yes,Beginner,4.4,18003,374.66,0.706,No,17.39,1
1897,5022,Data Visualization with Tableau,Ethan Hall,63.9,Yes,Advanced,2.4,25656,130.36,0.727,Yes,2.55,8
40370,6160,AI for Business Leaders,Dr. Mia Walker,57.5,Yes,Beginner,3.2,11421,377.93,1,Yes,14.13,10
19085,5663,Data Visualization with Tableau,Isabella Scott,45,Yes,Intermediate,4.3,17931,130.4,0.571,No,16.25,6
40051,6051,Mobile App Development with Swift,Dr. Robert Davis,95.1,No,Intermediate,3.3,36779,182.59,0.704,Yes,45.11,3
1139,122,Python for Beginners,Alexander Young,27.9,Yes,Intermediate,3.1,32221,177.49,0.839,Yes,21.58,4
47879,7672,Photography and Video Editing,Alexander Young,87.5,Yes,Beginner,4,25914,285.28,0.969,Yes,1,6
16508,2009,DevOps and Continuous Deployment,James Clark,53.9,Yes,Intermediate,4.9,22602,131.99,0.806,Yes,29.91,7
32506,2956,DevOps and Continuous Deployment,Sarah Lee,25.9,Yes,Intermediate,4.1,33812,56,0.932,Yes,24.33,1
48423,9584,Ethical Hacking Masterclass,Isabella Scott,64.6,Yes,Beginner,4.3,1927,217.4,0.911,No,35.58,5
26479,9068,Fundamentals of Digital Marketing,Jessica Martinez,65,Yes,Beginner,4.5,14234,119.54,0.602,Yes,33.9,6
18011,471,Personal Finance and Wealth Building,Alexander Young,14.2,Yes,Intermediate,3.6,43928,161.38,0.649,Yes,9.44,9
34353,1114,Photography and Video Editing,David Wilson,34.7,Yes,Intermediate,4.2,7021,388.28,0.754,No,29.57,2
19843,709,Data Visualization with Tableau,Sophia Anderson,6.7,Yes,Beginner,5,31365,31.66,0.567,Yes,18.29,5
21145,8386,DevOps and Continuous Deployment,Olivia Taylor,76.4,Yes,Beginner,3,18515,488.74,0.834,Yes,1,5
34174,5812,Game Development with Unity,Prof. Emily Johnson,87.1,Yes,Beginner,4.5,49334,445.09,0.612,No,32.31,4
11486,7451,Stock Market and Trading Strategies,Michael Brown,22,Yes,Intermediate,5,44902,179.06,0.783,Yes,11.37,2
26615,953,Game Development with Unity,Sarah Lee,35,No,Intermediate,3.8,22254,130.98,0.795,Yes,45.5,8
31886,4592,Stock Market and Trading Strategies,David Wilson,69.7,Yes,Advanced,3.3,47842,131.72,0.699,Yes,7.79,3
1245,127,Ethical Hacking Masterclass,James Clark,33.1,Yes,Intermediate,3.9,32704,441.38,0.55,Yes,1,4
5893,7433,Data Visualization with Tableau,David Wilson,79.3,Yes,Beginner,4.9,28462,400.82,0.674,Yes,13.26,6
49351,2623,Advanced Machine Learning,Daniel White,34.7,No,Intermediate,3,25258,453.69,0.729,Yes,27.3,9
12275,4730,Photography and Video Editing,Emma Harris,47.6,No,Intermediate,4.5,34830,264.55,0.78,Yes,28.15,8
18515,9714,Data Visualization with Tableau,Sophia Anderson,52.5,No,Beginner,4.1,40170,253.13,0.632,Yes,1,9
48033,2043,Python for Beginners,Prof. Emily Johnson,36.8,Yes,Beginner,3.6,27395,466.01,0.632,Yes,28.66,5
38391,7210,Python for Beginners,Emma Harris,53.8,No,Beginner,4.4,30653,137.26,0.866,Yes,1,5
17715,131,Fundamentals of Digital Marketing,Dr. Mia Walker,66.1,Yes,Advanced,3.1,45954,164,0.733,Yes,21.01,5
41943,2517,Networking and System Administration,Daniel White,71.6,Yes,Beginner,4.5,48358,84.1,0.7,Yes,25.55,11
35901,521,Cybersecurity for Professionals,David Wilson,49.8,Yes,Intermediate,4.5,10540,214.48,0.941,Yes,19.57,2
20827,2859,Advanced Machine Learning,Isabella Scott,9.7,Yes,Beginner,4.7,26040,50.97,0.374,Yes,29.19,4
19983,3755,Mobile App Development with Swift,Sophia Anderson,46.3,Yes,Intermediate,4.1,36392,466.59,0.575,Yes,24.84,8
13672,145,Blockchain and Decentralized Applications,Liam Adams,25.8,No,Beginner,4.9,8517,262.91,0.868,Yes,48.98,2
17729,329,Ethical Hacking Masterclass,David Wilson,68.6,Yes,Advanced,3.9,30852,396.08,1,Yes,6.72,5
47380,7060,Cybersecurity for Professionals,Sophia Anderson,62.9,Yes,Intermediate,4.5,18264,176.39,0.833,Yes,29.4,3
4841,9394,Blockchain and Decentralized Applications,Sophia Anderson,88.6,Yes,Beginner,4.2,46997,407.39,0.781,No,14.35,5
19696,3446,Blockchain and Decentralized Applications,William Thomas,44,Yes,Intermediate,3.5,47543,495.96,0.417,Yes,41.34,7
5270,8118,Blockchain and Decentralized Applications,Charlotte King,91.5,Yes,Beginner,4,6632,124.54,0.917,Yes,25.76,5
29405,465,Data Visualization with Tableau,Dr. Mia Walker,21,No,Beginner,3.9,45827,378.45,0.764,Yes,21.85,7
429,3472,Data Visualization with Tableau,Liam Adams,28.7,Yes,Beginner,3.3,20956,175.15,0.456,Yes,23.82,3
38923,6357,DevOps and Continuous Deployment,Dr. Robert Davis,66.7,Yes,Beginner,2.9,15381,412.74,0.725,Yes,35.32,4
35233,4542,Networking and System Administration,Jessica Martinez,71.8,Yes,Beginner,4.2,31185,310.22,0.628,Yes,26.88,4
49729,8509,Photography and Video Editing,Ethan Hall,95.6,No,Intermediate,4.4,34500,482.14,0.766,Yes,22.17,5
11455,4904,Advanced Machine Learning,Jessica Martinez,17.6,Yes,Beginner,3.9,23167,99.26,0.875,Yes,14.79,2
8742,3566,DevOps and Continuous Deployment,Alexander Young,5.7,No,Beginner,3.2,45370,181.61,1,Yes,52.01,4
45823,9668,AI for Business Leaders,Emma Harris,45.8,Yes,Intermediate,4.3,48087,206.04,0.681,Yes,19.57,2
20937,6675,Cloud Computing Essentials,Isabella Scott,81.6,Yes,Intermediate,4.6,22879,291.67,0.879,Yes,31.81,4
42253,9117,Stock Market and Trading Strategies,Ethan Hall,54.7,Yes,Intermediate,3,15528,41.06,0.919,Yes,18.12,5
15861,9762,Mobile App Development with Swift,Liam Adams,58.2,No,Beginner,2.6,41436,22.63,0.999,Yes,1,8
43252,2937,Mobile App Development with Swift,Jessica Martinez,60.2,No,Intermediate,4.9,11425,181.26,0.727,Yes,31.67,9
37144,6016,Game Development with Unity,William Thomas,21,No,Advanced,3.9,9224,431.69,0.776,Yes,31.78,2
19604,6256,Fundamentals of Digital Marketing,David Wilson,48.6,Yes,Beginner,5,47325,320.49,0.576,Yes,1,1
24107,8714,Game Development with Unity,Alexander Young,34,No,Beginner,3.9,37341,48.79,0.678,Yes,9.3,5
9325,1247,Fundamentals of Digital Marketing,Sophia Anderson,56.9,Yes,Beginner,2.5,15368,177.07,0.7,Yes,1,9
28089,5979,AI for Business Leaders,David Wilson,18.2,No,Beginner,2.9,1322,213.53,0.723,Yes,32.43,2
10689,5289,Python for Beginners,David Wilson,98,No,Advanced,3.3,25954,319.89,0.819,Yes,12.79,6
43964,4565,Fitness and Nutrition Coaching,William Thomas,61.4,Yes,Beginner,3.8,32640,283.53,0.987,Yes,29.61,4
9771,8743,Fundamentals of Digital Marketing,Alexander Young,18.3,No,Advanced,4.6,28853,337.91,0.572,Yes,56,7
852,7764,Graphic Design with Canva,William Thomas,81.6,Yes,Intermediate,3.4,30140,209.46,0.546,Yes,46.04,5
25704,3445,Data Visualization with Tableau,Olivia Taylor,72.8,Yes,Intermediate,4.4,12765,439.23,0.894,Yes,15.14,4
27841,9407,Blockchain and Decentralized Applications,Benjamin Lewis,26.6,Yes,Intermediate,5,38743,320.45,0.864,Yes,1,6
37491,2299,Cloud Computing Essentials,Charlotte King,96.2,No,Beginner,4.4,13437,413.67,0.571,Yes,21.82,7
41534,8582,Game Development with Unity,Dr. Robert Davis,18.6,No,Beginner,4.2,47338,26.93,0.707,No,48.03,3
25798,6492,Networking and System Administration,Dr. Robert Davis,85.7,Yes,Intermediate,3.8,28829,297.14,0.84,Yes,8.91,7
6908,5544,AI for Business Leaders,Charlotte King,71.4,Yes,Advanced,4.2,8236,99.32,0.778,Yes,2.89,8
30825,8309,Graphic Design with Canva,Sophia Anderson,65.5,Yes,Beginner,3.9,28196,95.05,0.69,Yes,14.55,3
12317,2760,Game Development with Unity,Benjamin Lewis,5.6,Yes,Advanced,4.4,9858,149.4,0.814,Yes,20.54,3
45225,3637,Data Visualization with Tableau,Olivia Taylor,89.9,Yes,Advanced,5,45032,72.46,0.744,Yes,33.23,5
17935,6666,Project Management Fundamentals,Sarah Lee,17.4,No,Intermediate,3.7,5763,411.81,0.748,Yes,18.57,4
9061,279,Networking and System Administration,Liam Adams,76.8,Yes,Advanced,4.1,44334,206.45,0.689,Yes,6.86,6
7699,480,Fundamentals of Digital Marketing,Sophia Anderson,63.2,No,Beginner,4.2,32660,420.64,0.805,Yes,15.82,6
21368,3610,Personal Finance and Wealth Building,Benjamin Lewis,55.5,No,Beginner,3.9,12983,436.81,0.691,Yes,41.08,4
6601,1910,Networking and System Administration,Sophia Anderson,81.9,No,Advanced,4.2,31877,222.45,1,No,5.57,7
48617,8179,Personal Finance and Wealth Building,Prof. Emily Johnson,19.9,No,Beginner,3.5,39127,130.82,0.693,No,24.97,12
6587,2564,Advanced Machine Learning,Jessica Martinez,10.9,Yes,Intermediate,3.6,46534,76.27,0.914,Yes,1,3
9553,8572,Project Management Fundamentals,Liam Adams,29.6,Yes,Beginner,3,47378,305.59,0.643,Yes,20.14,3
15968,5534,Blockchain and Decentralized Applications,Dr. John Smith,72.7,Yes,Beginner,3.4,49690,75.3,0.721,Yes,48.9,6
29468,7043,Graphic Design with Canva,Alexander Young,8.5,Yes,Advanced,4.1,13038,96.67,0.809,No,9.51,6
22714,4064,Stock Market and Trading Strategies,Dr. Robert Davis,59.4,No,Beginner,5,21229,32.9,0.655,Yes,42.43,5
36405,9961,Photography and Video Editing,Charlotte King,50.7,Yes,Intermediate,5,25658,167.21,0.584,Yes,11.02,5
32765,142,Python for Beginners,David Wilson,44.9,Yes,Advanced,4.6,24573,254.24,0.626,Yes,11.73,6
43306,1782,Blockchain and Decentralized Applications,Daniel White,83.5,Yes,Beginner,3.8,32770,224.78,0.618,Yes,3.02,4
31561,770,Python for Beginners,Dr. Robert Davis,92.8,Yes,Beginner,5,38956,362.04,0.817,Yes,16.69,6
32347,3514,Stock Market and Trading Strategies,Dr. Mia Walker,91.4,Yes,Intermediate,4.2,8861,363.42,0.776,Yes,1,3
9671,5165,Networking and System Administration,James Clark,56.2,No,Intermediate,3.2,16452,319.66,0.702,Yes,1.18,3
28121,4146,AI for Business Leaders,Jessica Martinez,30.6,Yes,Advanced,5,20124,42.56,1,Yes,17.43,2
18398,3332,Photography and Video Editing,Michael Brown,10.5,Yes,Beginner,4.8,25313,298.27,0.561,Yes,44.28,5
44109,9353,Advanced Machine Learning,Michael Brown,91.2,Yes,Advanced,3.8,3649,44.89,0.688,Yes,17.79,6
39554,906,Cloud Computing Essentials,Sarah Lee,73.5,Yes,Advanced,4.1,16668,421.66,0.904,Yes,16,6
17042,3665,AI for Business Leaders,James Clark,81.8,Yes,Advanced,4.1,21258,68.87,0.727,Yes,39.69,4
33013,5435,Cybersecurity for Professionals,Sophia Anderson,12.1,Yes,Advanced,4.2,15404,33.07,0.581,Yes,11.56,5
37882,2166,Mobile App Development with Swift,Dr. Robert Davis,96.8,No,Beginner,3.5,32943,227.7,0.745,Yes,29.34,7
20149,5654,Fundamentals of Digital Marketing,Charlotte King,14.2,No,Advanced,3.5,5789,295.72,0.702,No,32.72,8
24712,491,Cloud Computing Essentials,William Thomas,55.6,No,Beginner,4.1,5457,262.77,0.604,Yes,1,4
13449,2659,Graphic Design with Canva,Alexander Young,32.2,Yes,Beginner,3.6,42722,334.65,0.841,Yes,14.2,4
41165,8345,Python for Beginners,Michael Brown,40.1,Yes,Beginner,4.5,24389,244.34,0.564,Yes,4.77,5
9076,3156,Photography and Video Editing,Emma Harris,5.4,Yes,Beginner,4.7,15341,172.97,0.444,Yes,35.46,5
3733,9753,Game Development with Unity,William Thomas,26.5,Yes,Advanced,3.8,29719,100.33,0.879,No,24.39,7
